sku_id,name,category,unit_cost,lead_time_days,lead_time_std_days,service_level,current_stock,month,quantity
SKU-002,스마트폰 OLED 구동칩,센서,175.5,52.88,12.39,0.95,15,2024-09-01,140
SKU-002,스마트폰 OLED 구동칩,센서,175.5,52.88,12.39,0.95,15,2024-10-01,142
SKU-002,스마트폰 OLED 구동칩,센서,175.5,52.88,12.39,0.95,15,2024-11-01,149
SKU-002,스마트폰 OLED 구동칩,센서,175.5,52.88,12.39,0.95,15,2024-12-01,153
SKU-002,스마트폰 OLED 구동칩,센서,175.5,52.88,12.39,0.95,15,2025-01-01,272
SKU-002,스마트폰 OLED 구동칩,센서,175.5,52.88,12.39,0.95,15,2025-02-01,187
SKU-002,스마트폰 OLED 구동칩,센서,175.5,52.88,12.39,0.95,15,2025-03-01,249
SKU-002,스마트폰 OLED 구동칩,센서,175.5,52.88,12.39,0.95,15,2025-04-01,279
SKU-002,스마트폰 OLED 구동칩,센서,175.5,52.88,12.39,0.95,15,2025-05-01,259
SKU-002,스마트폰 OLED 구동칩,센서,175.5,52.88,12.39,0.95,15,2025-06-01,212
SKU-002,스마트폰 OLED 구동칩,센서,175.5,52.88,12.39,0.95,15,2025-07-01,177
SKU-002,스마트폰 OLED 구동칩,센서,175.5,52.88,12.39,0.95,15,2025-08-01,107
SKU-002,스마트폰 OLED 구동칩,센서,175.5,52.88,12.39,0.95,15,2025-09-01,100
SKU-002,스마트폰 OLED 구동칩,센서,175.5,52.88,12.39,0.95,15,2025-10-01,130
SKU-002,스마트폰 OLED 구동칩,센서,175.5,52.88,12.39,0.95,15,2025-11-01,133
SKU-002,스마트폰 OLED 구동칩,센서,175.5,52.88,12.39,0.95,15,2025-12-01,155
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2024-01-01,1769
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2024-02-01,1722
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2024-03-01,630
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2024-04-01,0
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2024-05-01,0
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2024-06-01,0
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2024-07-01,0
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2024-08-01,467
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2024-09-01,460
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2024-10-01,290
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2024-11-01,479
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2024-12-01,672
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2025-01-01,700
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2025-02-01,367
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2025-03-01,0
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2025-04-01,318
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2025-05-01,495
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2025-06-01,330
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2025-07-01,0
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2025-08-01,618
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2025-09-01,449
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2025-10-01,0
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2025-11-01,238
SKU-003,서버용 NVMe 컨트롤러,전원부품,86.4,49.33,12.97,0.95,67,2025-12-01,149
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2024-01-01,530
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2024-02-01,600
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2024-03-01,593
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2024-04-01,635
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2024-05-01,548
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2024-06-01,527
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2024-07-01,534
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2024-08-01,564
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2024-09-01,658
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2024-10-01,594
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2024-11-01,593
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2024-12-01,562
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2025-01-01,548
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2025-02-01,582
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2025-03-01,577
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2025-04-01,618
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2025-05-01,551
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2025-06-01,541
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2025-07-01,575
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2025-08-01,621
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2025-09-01,607
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2025-10-01,586
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2025-11-01,575
SKU-004,산업용 온도 센서,통신모듈,59.4,48.55,11.73,0.95,47,2025-12-01,606
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2024-01-01,850
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2024-02-01,810
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2024-03-01,560
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2024-04-01,492
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2024-05-01,408
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2024-06-01,217
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2024-07-01,309
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2024-08-01,292
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2024-09-01,539
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2024-10-01,691
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2024-11-01,845
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2024-12-01,820
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2025-01-01,904
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2025-02-01,724
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2025-03-01,647
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2025-04-01,486
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2025-05-01,489
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2025-06-01,339
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2025-07-01,395
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2025-08-01,312
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2025-09-01,557
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2025-10-01,720
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2025-11-01,723
SKU-005,고속 충전 USB-C 포트,케이블,62.1,47.33,13.08,0.95,44,2025-12-01,738
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2024-01-01,2343
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2024-02-01,1872
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2024-03-01,0
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2024-04-01,595
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2024-05-01,3364
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2024-06-01,0
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2024-07-01,0
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2024-08-01,535
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2024-09-01,628
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2024-10-01,400
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2024-11-01,2031
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2024-12-01,558
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2025-01-01,987
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2025-02-01,902
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2025-03-01,0
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2025-04-01,938
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2025-05-01,0
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2025-06-01,0
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2025-07-01,649
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2025-08-01,0
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2025-09-01,0
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2025-10-01,9703
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2025-11-01,1414
SKU-006,리튬 배터리 보호회로,반도체,39.15,44.64,12.68,0.95,146,2025-12-01,421
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2024-01-01,286
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2024-02-01,323
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2024-03-01,325
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2024-04-01,328
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2024-05-01,284
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2024-06-01,338
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2024-07-01,319
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2024-08-01,286
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2024-09-01,317
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2024-10-01,289
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2024-11-01,303
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2024-12-01,316
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2025-01-01,327
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2025-02-01,318
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2025-03-01,281
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2025-04-01,297
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2025-05-01,301
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2025-06-01,313
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2025-07-01,338
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2025-08-01,284
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2025-09-01,284
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2025-10-01,292
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2025-11-01,307
SKU-007,와이파이 6 안테나 모듈,센서,118.8,50.29,11.41,0.95,41,2025-12-01,301
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2024-01-01,636
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2024-02-01,561
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2024-03-01,397
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2024-04-01,260
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2024-05-01,291
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2024-06-01,425
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2024-07-01,548
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2024-08-01,774
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2024-09-01,773
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2024-10-01,852
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2024-11-01,857
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2024-12-01,842
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2025-01-01,638
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2025-02-01,434
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2025-03-01,386
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2025-04-01,320
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2025-05-01,361
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2025-06-01,450
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2025-07-01,675
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2025-08-01,687
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2025-09-01,799
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2025-10-01,841
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2025-11-01,803
SKU-008,전기차 BMS 커넥터,전원부품,62.1,52.46,12.14,0.95,79,2025-12-01,701
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2024-01-01,386
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2024-02-01,0
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2024-03-01,180
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2024-04-01,0
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2024-05-01,0
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2024-06-01,1205
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2024-07-01,0
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2024-08-01,1213
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2024-09-01,490
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2024-10-01,493
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2024-11-01,324
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2024-12-01,218
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2025-01-01,403
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2025-02-01,0
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2025-03-01,1428
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2025-04-01,490
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2025-05-01,474
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2025-06-01,0
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2025-07-01,0
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2025-08-01,889
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2025-09-01,1116
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2025-10-01,551
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2025-11-01,287
SKU-009,소형 카메라 이미지센서,통신모듈,43.2,50.58,12.37,0.95,69,2025-12-01,1423
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2024-01-01,466
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2024-02-01,448
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2024-03-01,453
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2024-04-01,480
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2024-05-01,440
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2024-06-01,480
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2024-07-01,462
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2024-08-01,451
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2024-09-01,412
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2024-10-01,493
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2024-11-01,471
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2024-12-01,424
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2025-01-01,466
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2025-02-01,470
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2025-03-01,486
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2025-04-01,496
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2025-05-01,479
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2025-06-01,460
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2025-07-01,454
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2025-08-01,481
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2025-09-01,520
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2025-10-01,402
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2025-11-01,470
SKU-010,LED 조명 드라이버,케이블,78.3,44.85,13.36,0.95,41,2025-12-01,478
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2024-01-01,86
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2024-02-01,79
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2024-03-01,80
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2024-04-01,88
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2024-05-01,77
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2024-06-01,77
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2024-07-01,84
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2024-08-01,75
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2024-09-01,82
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2024-10-01,76
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2024-11-01,82
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2024-12-01,82
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2025-01-01,85
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2025-02-01,77
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2025-03-01,87
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2025-04-01,88
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2025-05-01,89
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2025-06-01,83
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2025-07-01,81
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2025-08-01,94
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2025-09-01,90
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2025-10-01,83
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2025-11-01,84
SKU-011,로봇 제어용 MCU,반도체,68.85,48.52,12.19,0.95,13,2025-12-01,70
SKU-012,태블릿 터치 컨트롤러,센서,83.7,52.62,11.55,0.95,6,2024-01-01,84
SKU-012,태블릿 터치 컨트롤러,센서,83.7,52.62,11.55,0.95,6,2024-02-01,82
SKU-012,태블릿 터치 컨트롤러,센서,83.7,52.62,11.55,0.95,6,2024-03-01,93
SKU-012,태블릿 터치 컨트롤러,센서,83.7,52.62,11.55,0.95,6,2024-04-01,107
SKU-012,태블릿 터치 컨트롤러,센서,83.7,52.62,11.55,0.95,6,2024-05-01,84
SKU-012,태블릿 터치 컨트롤러,센서,83.7,52.62,11.55,0.95,6,2024-06-01,72
SKU-012,태블릿 터치 컨트롤러,센서,83.7,52.62,11.55,0.95,6,2024-07-01,57
SKU-012,태블릿 터치 컨트롤러,센서,83.7,52.62,11.55,0.95,6,2024-08-01,60
SKU-012,태블릿 터치 컨트롤러,센서,83.7,52.62,11.55,0.95,6,2024-09-01,55
SKU-012,태블릿 터치 컨트롤러,센서,83.7,52.62,11.55,0.95,6,2024-10-01,46
SKU-012,태블릿 터치 컨트롤러,센서,83.7,52.62,11.55,0.95,6,2024-11-01,56
