sku_id,name,category,unit_cost,lead_time_days,lead_time_std_days,service_level,current_stock,month,quantity
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2024-08-01,187
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2024-09-01,99
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2024-10-01,169
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2024-11-01,196
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2024-12-01,257
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2025-01-01,207
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2025-02-01,312
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2025-03-01,231
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2025-04-01,248
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2025-05-01,174
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2025-06-01,170
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2025-07-01,181
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2025-08-01,262
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2025-09-01,110
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2025-10-01,235
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2025-11-01,240
SKU-002,차량용 반도체 MCU,구동부품,199.8,56.31,11.79,0.95,22,2025-12-01,131
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2024-01-01,139
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2024-02-01,0
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2024-03-01,0
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2024-04-01,63
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2024-05-01,0
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2024-06-01,714
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2024-07-01,0
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2024-08-01,435
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2024-09-01,86
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2024-10-01,290
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2024-11-01,159
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2024-12-01,23
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2025-01-01,48
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2025-02-01,226
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2025-03-01,85
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2025-04-01,0
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2025-05-01,266
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2025-06-01,0
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2025-07-01,0
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2025-08-01,81
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2025-09-01,53
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2025-10-01,278
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2025-11-01,25
SKU-003,브레이크 패드 세트,차체부품,244.8,52.58,13.8,0.95,21,2025-12-01,160
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2024-01-01,238
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2024-02-01,194
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2024-03-01,219
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2024-04-01,189
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2024-05-01,274
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2024-06-01,199
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2024-07-01,135
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2024-08-01,106
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2024-09-01,243
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2024-10-01,131
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2024-11-01,238
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2024-12-01,257
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2025-01-01,91
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2025-02-01,259
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2025-03-01,276
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2025-04-01,299
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2025-05-01,156
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2025-06-01,150
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2025-07-01,186
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2025-08-01,166
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2025-09-01,150
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2025-10-01,285
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2025-11-01,147
SKU-004,와이어링 하네스,냉각부품,230.4,53.29,13.06,0.95,12,2025-12-01,209
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2024-01-01,950
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2024-02-01,881
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2024-03-01,613
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2024-04-01,598
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2024-05-01,1483
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2024-06-01,1234
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2024-07-01,1213
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2024-08-01,820
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2024-09-01,635
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2024-10-01,1500
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2024-11-01,788
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2024-12-01,809
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2025-01-01,1406
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2025-02-01,992
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2025-03-01,1478
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2025-04-01,643
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2025-05-01,708
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2025-06-01,449
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2025-07-01,942
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2025-08-01,564
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2025-09-01,580
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2025-10-01,1045
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2025-11-01,1880
SKU-005,전동식 워터펌프,안전부품,43.2,57.6,12.44,0.95,171,2025-12-01,881
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2024-01-01,0
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2024-02-01,243
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2024-03-01,143
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2024-04-01,202
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2024-05-01,115
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2024-06-01,135
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2024-07-01,345
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2024-08-01,116
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2024-09-01,151
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2024-10-01,333
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2024-11-01,0
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2024-12-01,228
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2025-01-01,78
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2025-02-01,0
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2025-03-01,174
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2025-04-01,66
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2025-05-01,90
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2025-06-01,61
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2025-07-01,0
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2025-08-01,0
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2025-09-01,0
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2025-10-01,314
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2025-11-01,760
SKU-006,타이어 공기압 센서,전장부품,234.0,55.91,13.08,0.95,10,2025-12-01,93
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2024-01-01,852
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2024-02-01,1094
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2024-03-01,1062
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2024-04-01,870
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2024-05-01,645
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2024-06-01,473
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2024-07-01,1073
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2024-08-01,578
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2024-09-01,332
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2024-10-01,634
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2024-11-01,602
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2024-12-01,691
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2025-01-01,536
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2025-02-01,664
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2025-03-01,757
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2025-04-01,690
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2025-05-01,566
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2025-06-01,992
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2025-07-01,788
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2025-08-01,776
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2025-09-01,571
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2025-10-01,617
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2025-11-01,952
SKU-007,LED 헤드램프 모듈,구동부품,57.6,52.02,14.09,0.95,123,2025-12-01,579
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2024-01-01,1475
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2024-02-01,482
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2024-03-01,549
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2024-04-01,531
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2024-05-01,444
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2024-06-01,599
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2024-07-01,469
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2024-08-01,1181
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2024-09-01,1362
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2024-10-01,1074
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2024-11-01,1105
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2024-12-01,1218
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2025-01-01,650
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2025-02-01,576
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2025-03-01,204
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2025-04-01,373
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2025-05-01,448
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2025-06-01,368
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2025-07-01,540
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2025-08-01,719
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2025-09-01,362
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2025-10-01,803
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2025-11-01,1914
SKU-008,ABS 유압 밸브,차체부품,54.0,53.48,12.0,0.95,111,2025-12-01,1728
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2024-01-01,82
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2024-02-01,453
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2024-03-01,199
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2024-04-01,0
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2024-05-01,0
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2024-06-01,0
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2024-07-01,10
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2024-08-01,0
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2024-09-01,184
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2024-10-01,30
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2024-11-01,0
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2024-12-01,136
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2025-01-01,170
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2025-02-01,0
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2025-03-01,190
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2025-04-01,506
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2025-05-01,39
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2025-06-01,336
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2025-07-01,408
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2025-08-01,101
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2025-09-01,0
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2025-10-01,32
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2025-11-01,1556
SKU-009,스티어링 조인트,냉각부품,192.6,58.0,12.92,0.95,20,2025-12-01,251
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2024-01-01,406
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2024-02-01,370
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2024-03-01,207
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2024-04-01,329
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2024-05-01,460
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2024-06-01,502
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2024-07-01,320
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2024-08-01,510
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2024-09-01,468
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2024-10-01,631
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2024-11-01,446
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2024-12-01,270
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2025-01-01,366
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2025-02-01,304
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2025-03-01,440
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2025-04-01,400
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2025-05-01,251
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2025-06-01,243
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2025-07-01,408
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2025-08-01,334
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2025-09-01,345
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2025-10-01,308
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2025-11-01,415
SKU-010,에어컨 컴프레서,안전부품,118.8,52.0,13.29,0.95,26,2025-12-01,264
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2024-01-01,29
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2024-02-01,53
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2024-03-01,41
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2024-04-01,49
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2024-05-01,28
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2024-06-01,27
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2024-07-01,49
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2024-08-01,26
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2024-09-01,31
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2024-10-01,34
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2024-11-01,44
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2024-12-01,38
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2025-01-01,42
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2025-02-01,34
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2025-03-01,38
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2025-04-01,54
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2025-05-01,28
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2025-06-01,43
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2025-07-01,37
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2025-08-01,39
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2025-09-01,24
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2025-10-01,23
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2025-11-01,21
SKU-011,차량용 카메라 렌즈,전장부품,205.2,55.31,12.72,0.95,6,2025-12-01,41
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2024-01-01,32
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2024-02-01,52
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2024-03-01,85
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2024-04-01,85
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2024-05-01,25
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2024-06-01,48
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2024-07-01,25
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2024-08-01,23
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2024-09-01,32
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2024-10-01,20
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2024-11-01,24
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2024-12-01,50
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2025-01-01,67
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2025-02-01,34
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2025-03-01,81
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2025-04-01,69
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2025-05-01,52
SKU-012,파워윈도우 모터,구동부품,185.4,53.14,14.89,0.95,4,2025-06-01,36
